customer_id,operator,plan_type,region,customer_segment,device_type,network_type,internet_plan,payment_method,tenure_months,monthly_bill_bdt,call_minutes_monthly,sms_count_monthly,data_usage_gb_monthly,roaming_enabled,vas_subscribed,auto_renewal,activation_date,last_recharge_date,complaint_type,nps_score,churned
BD0044024,Airtel,Postpaid,Dhaka,Urban,Smartphone (Budget),4G,1GB/day,Mobile Banking (bKash),2,629.04,909.5,23,21.14,0,0,1,17/04/2022,04/09/2023,No Complaint,8,0
BD0044025,Robi,Prepaid,Chattogram,Business,Smartphone (Budget),4G,30GB/month,Mobile Banking (bKash),14,240.93,341.1,28,0.309,0,0,1,07/03/2024,22/10/2022,No Complaint,5,0
BD0044026,Airtel,Prepaid,Rangpur,Business,Feature Phone,4G,10GB/day,Mobile Banking (Nagad),7,543.53,393.1,36,10.921,0,0,0,17/10/2024,13/01/2023,Data Speed,1,0
BD0044027,Grameenphone,Prepaid,Chattogram,Business,Smartphone (Budget),4G,5GB/day,Credit Card,7,301.33,151.1,35,0.726,0,1,0,02/03/2022,10/11/2023,No Complaint,10,0
BD0044028,Grameenphone,Prepaid,Rajshahi,Rural,Smartphone (Mid),4G,2GB/day,Mobile Banking (bKash),25,213.05,547.3,35,1.538,0,1,0,13/05/2022,23/06/2023,Customer Service,4,0
BD0044029,Robi,Postpaid,Sylhet,Student,Smartphone (Premium),4G,30GB/month,Credit Card,50,854.95,295.8,38,4.997,0,0,1,27/07/2023,01/04/2023,No Complaint,5,0
BD0044030,Airtel,Prepaid,Chattogram,Student,Feature Phone,4G,No Data,Mobile Banking (Nagad),20,432.2,161.8,36,0,0,0,0,29/02/2024,28/04/2023,No Complaint,1,0
BD0044031,Banglalink,Prepaid,Barisal,Business,Smartphone (Budget),4G,5GB/day,Mobile Banking (bKash),34,483.42,67.7,27,0.895,0,0,1,03/10/2024,29/12/2023,Billing Error,3,0
BD0044032,Robi,Postpaid,Dhaka,Student,Smartphone (Budget),5G,5GB/day,Mobile Banking (bKash),20,1418.07,337.2,37,2.581,0,0,1,18/03/2022,28/07/2024,No Complaint,7,0
BD0044033,Grameenphone,Prepaid,Rajshahi,Urban,Smartphone (Premium),5G,30GB/month,Cash,33,311.09,131,32,3.151,0,1,1,23/06/2022,04/09/2024,Data Speed,8,0
BD0044034,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Budget),4G,1GB/day,Mobile Banking (Nagad),4,194.04,448.9,27,0.797,0,0,0,22/07/2023,21/06/2023,No Complaint,5,0
BD0044035,Grameenphone,Prepaid,Chattogram,Business,Feature Phone,4G,5GB/day,Mobile Banking (Nagad),5,295.33,650.1,38,9.034,0,0,0,08/06/2022,21/01/2024,Billing Error,2,0
BD0044036,Grameenphone,Prepaid,Chattogram,Senior,Smartphone (Budget),4G,1GB/day,Mobile Banking (Nagad),3,235.31,11.4,31,4.994,1,1,1,05/11/2022,22/05/2023,No Complaint,8,0
BD0044037,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Mid),4G,1GB/day,Mobile Banking (Nagad),13,106.35,464.2,40,0.354,0,0,0,02/01/2022,24/06/2024,No Complaint,8,0
BD0044038,Grameenphone,Prepaid,Mymensingh,Urban,Smartphone (Mid),4G,1GB/day,Credit Card,26,146.85,53.6,33,2.539,0,1,1,07/06/2023,14/06/2024,No Complaint,7,0
BD0044039,Banglalink,Prepaid,Sylhet,Senior,Smartphone (Budget),4G,1GB/day,Mobile Banking (bKash),13,630.52,16,28,0.571,0,0,0,27/08/2023,03/12/2024,Billing Error,1,0
BD0044040,Grameenphone,Prepaid,Rangpur,Rural,Smartphone (Premium),4G,1GB/day,Mobile Banking (bKash),39,419.71,385.2,39,7.8,0,0,0,15/06/2024,22/03/2024,No Complaint,4,0
BD0044041,Grameenphone,Prepaid,Mymensingh,Student,Smartphone (Mid),4G,2GB/day,Auto Debit,21,57.04,30,33,0.821,0,0,1,04/08/2022,20/09/2023,No Complaint,3,0
BD0044042,Grameenphone,Prepaid,Rangpur,Senior,Smartphone (Mid),4G,1GB/day,Mobile Banking (Nagad),6,232.32,862.1,33,4.29,0,0,0,21/11/2022,02/12/2024,No Complaint,9,1
BD0044043,Grameenphone,Prepaid,Rajshahi,Rural,Feature Phone,4G,5GB/day,Credit Card,94,469.97,224.7,34,4.933,0,0,1,18/03/2022,13/11/2022,No Complaint,4,0
BD0044044,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Budget),4G,2GB/day,Mobile Banking (bKash),11,357.63,20.5,25,0.595,1,0,1,17/02/2023,10/06/2022,Call Drop,8,0
BD0044045,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Budget),5G,5GB/day,Cash,84,778.91,492.8,39,5.824,0,1,0,09/05/2024,08/05/2022,Customer Service,1,0
BD0044046,Teletalk,Prepaid,Dhaka,Business,Smartphone (Mid),3G,1GB/day,Cash,25,373.33,435.3,28,10.242,0,1,1,20/09/2022,21/05/2022,Network Issue,5,0
BD0044047,Grameenphone,Prepaid,Rangpur,Rural,Smartphone (Premium),4G,5GB/day,Rocket,23,70.09,140.5,34,1.637,0,1,1,07/08/2023,16/06/2023,No Complaint,4,0
BD0044048,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Budget),4G,5GB/day,Mobile Banking (Nagad),21,201.42,278.6,27,1.648,0,0,1,03/07/2024,25/05/2022,No Complaint,6,0
BD0044049,Robi,Prepaid,Rajshahi,Business,Smartphone (Premium),4G,10GB/day,Mobile Banking (bKash),4,114.67,33.4,29,0.618,0,1,0,22/09/2023,20/05/2023,No Complaint,6,0
BD0044050,Grameenphone,Prepaid,Chattogram,Student,Smartphone (Mid),3G,Unlimited,Mobile Banking (Nagad),13,410.82,163.4,37,0.803,0,1,1,28/10/2024,02/11/2023,Network Issue,1,0
BD0044051,Grameenphone,Prepaid,Chattogram,Student,Smartphone (Premium),4G,10GB/day,Cash,2,237.98,230,16,2.858,0,0,1,07/11/2023,23/01/2023,Customer Service,4,1
BD0044052,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Premium),4G,10GB/day,Mobile Banking (Nagad),7,298.98,165.9,31,1.421,0,0,0,04/04/2024,28/03/2024,No Complaint,5,0
BD0044053,Grameenphone,Prepaid,Dhaka,Senior,Smartphone (Mid),4G,5GB/day,Mobile Banking (Nagad),20,211.23,26.2,27,1.278,0,0,0,16/01/2023,21/11/2023,No Complaint,9,0
BD0044054,Robi,Prepaid,Chattogram,Senior,Smartphone (Premium),4G,No Data,Mobile Banking (bKash),9,646.07,56.1,35,0,0,1,0,15/03/2023,23/06/2024,No Complaint,2,0
BD0044055,Banglalink,Prepaid,Sylhet,Student,Smartphone (Budget),3G,1GB/day,Credit Card,26,398.42,941.2,20,6.396,1,0,0,07/07/2024,16/03/2022,No Complaint,4,1
BD0044056,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Budget),4G,2GB/day,Mobile Banking (bKash),5,137.43,892.4,26,1.062,0,0,0,21/05/2024,05/06/2022,Billing Error,5,0
BD0044057,Robi,Prepaid,Chattogram,Senior,Smartphone (Budget),3G,1GB/day,Mobile Banking (Nagad),24,150.91,88.6,22,5.614,0,1,0,24/05/2022,17/04/2024,No Complaint,9,0
BD0044058,Grameenphone,Prepaid,Chattogram,Student,Smartphone (Premium),2G,1GB/day,Mobile Banking (bKash),34,391.77,316.1,20,2.805,1,0,0,09/09/2024,02/03/2022,No Complaint,6,0
BD0044059,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Budget),4G,1GB/day,Mobile Banking (bKash),6,580.03,174.3,27,0.252,0,0,0,30/03/2023,30/10/2023,Call Drop,2,0
BD0044060,Grameenphone,Postpaid,Rajshahi,Urban,Smartphone (Budget),4G,10GB/day,Cash,12,705.06,9.5,27,0.56,0,1,1,24/09/2022,02/05/2024,Data Speed,2,0
BD0044061,Robi,Prepaid,Dhaka,Urban,Smartphone (Budget),4G,30GB/month,Mobile Banking (Nagad),23,259.66,241.6,34,0.301,0,0,0,14/07/2024,20/07/2022,No Complaint,1,0
BD0044062,Grameenphone,Prepaid,Rajshahi,Rural,Smartphone (Budget),4G,Unlimited,Mobile Banking (bKash),11,408.72,233.6,37,3.599,0,1,0,29/07/2024,18/09/2023,Billing Error,7,0
BD0044063,Robi,Prepaid,Chattogram,Rural,Smartphone (Budget),3G,1GB/day,Mobile Banking (Nagad),6,182.49,114.9,26,3.859,0,1,1,14/04/2024,04/12/2023,No Complaint,2,0
BD0044064,Banglalink,Prepaid,Dhaka,Urban,Smartphone (Budget),3G,2GB/day,Mobile Banking (Nagad),12,267.49,315,22,2.739,0,1,0,21/02/2022,28/09/2024,Customer Service,3,0
BD0044065,Banglalink,Prepaid,Dhaka,Senior,Smartphone (Mid),4G,No Data,Mobile Banking (Nagad),17,50,38.5,31,0,0,1,0,01/05/2024,19/12/2023,Network Issue,4,0
BD0044066,Grameenphone,Postpaid,Barisal,Student,Smartphone (Mid),4G,1GB/day,Mobile Banking (bKash),14,639.75,70.8,40,4.672,0,0,1,21/01/2023,29/07/2022,Data Speed,10,0
BD0044067,Grameenphone,Prepaid,Rajshahi,Rural,Feature Phone,4G,30GB/month,Mobile Banking (bKash),40,195.65,24.7,30,1.078,0,1,0,11/11/2023,22/04/2022,Billing Error,10,0
BD0044068,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Budget),4G,1GB/day,Credit Card,17,155.49,103.1,23,1.476,1,0,0,16/05/2022,24/07/2024,No Complaint,1,0
BD0044069,Teletalk,Prepaid,Barisal,Student,Feature Phone,3G,1GB/day,Mobile Banking (Nagad),12,515.66,180.6,32,0.8,0,0,1,07/05/2023,03/06/2022,Data Speed,6,0
BD0044070,Banglalink,Prepaid,Dhaka,Business,Feature Phone,3G,2GB/day,Mobile Banking (bKash),4,204.4,164.9,38,2.133,0,0,1,14/04/2024,24/01/2024,Network Issue,4,0
BD0044071,Banglalink,Postpaid,Rajshahi,Student,Smartphone (Budget),2G,50GB/month,Cash,15,957.06,33.6,29,0.982,1,0,1,11/04/2022,01/12/2024,No Complaint,6,0
BD0044072,Robi,Prepaid,Chattogram,Student,Smartphone (Budget),4G,50GB/month,Cash,49,72.59,71.5,38,4.119,0,1,0,23/05/2024,28/01/2022,No Complaint,10,0
BD0044073,Robi,Postpaid,Chattogram,Rural,Smartphone (Premium),3G,2GB/day,Cash,28,300,625.7,35,2.874,1,0,1,07/01/2024,29/03/2023,No Complaint,8,0
BD0044074,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Premium),3G,2GB/day,Credit Card,21,277.7,366.8,29,6.691,0,0,0,29/08/2024,14/11/2023,No Complaint,9,0
BD0044075,Banglalink,Prepaid,Dhaka,Rural,Smartphone (Mid),4G,2GB/day,Mobile Banking (bKash),71,379.7,116.1,34,4.316,0,1,0,21/08/2023,27/12/2024,No Complaint,3,0
BD0044076,Banglalink,Prepaid,Khulna,Student,Smartphone (Budget),4G,1GB/day,Mobile Banking (bKash),14,64.31,127.3,30,7.078,0,0,1,02/06/2022,05/12/2023,No Complaint,1,0
BD0044077,Grameenphone,Prepaid,Sylhet,Senior,Smartphone (Budget),4G,1GB/day,Auto Debit,22,351.21,271.5,26,2.003,1,0,1,25/04/2024,07/03/2023,No Complaint,4,0
BD0044078,Grameenphone,Prepaid,Sylhet,Student,Smartphone (Mid),4G,1GB/day,Cash,4,356.91,257.1,30,3.949,0,1,1,30/05/2023,20/12/2024,No Complaint,4,0
BD0044079,Banglalink,Prepaid,Rajshahi,Rural,Smartphone (Mid),4G,5GB/day,Rocket,13,303.57,123.7,31,0.157,0,0,0,26/03/2023,10/07/2022,No Complaint,8,0
BD0044080,Grameenphone,Prepaid,Rangpur,Rural,Smartphone (Budget),4G,2GB/day,Mobile Banking (Nagad),7,301.21,1440.5,38,0.82,0,1,1,30/04/2024,19/02/2024,No Complaint,6,0
BD0044081,Banglalink,Prepaid,Dhaka,Urban,Smartphone (Budget),4G,2GB/day,Mobile Banking (bKash),51,379.54,223.9,30,2.41,0,1,0,08/04/2024,19/07/2022,No Complaint,9,0
BD0044082,Grameenphone,Postpaid,Rajshahi,Senior,Smartphone (Budget),4G,5GB/day,Cash,5,1068.57,113.3,27,9.286,0,0,1,15/05/2023,29/12/2022,Customer Service,6,0
BD0044083,Grameenphone,Prepaid,Khulna,Business,Smartphone (Budget),4G,10GB/day,Mobile Banking (bKash),11,154.61,327,30,0.748,1,0,0,21/05/2023,27/07/2024,No Complaint,5,0
BD0044084,Robi,Prepaid,Rajshahi,Student,Smartphone (Budget),4G,10GB/day,Cash,12,298.94,136.5,30,0.095,0,0,0,01/09/2024,01/07/2024,Billing Error,6,0
BD0044085,Robi,Prepaid,Khulna,Business,Feature Phone,4G,2GB/day,Mobile Banking (bKash),1,288.06,49.2,31,3.226,0,1,0,31/01/2024,29/10/2022,No Complaint,8,1
BD0044086,Grameenphone,Prepaid,Rajshahi,Business,Smartphone (Budget),4G,50GB/month,Auto Debit,7,399.05,310.2,35,1.2,0,0,0,02/05/2024,17/05/2022,Billing Error,1,0
BD0044087,Teletalk,Prepaid,Rajshahi,Student,Smartphone (Budget),5G,No Data,Mobile Banking (Nagad),37,315.68,344,49,0,1,0,0,25/06/2022,08/11/2023,No Complaint,6,0
BD0044088,Airtel,Prepaid,Dhaka,Rural,Feature Phone,4G,30GB/month,Rocket,6,254.67,26.7,32,1.98,0,0,0,04/11/2024,11/08/2024,No Complaint,5,0
BD0044089,Robi,Prepaid,Dhaka,Business,Smartphone (Budget),3G,2GB/day,Mobile Banking (Nagad),66,413.56,236.3,30,2.502,0,1,0,12/07/2023,01/07/2024,No Complaint,6,0
BD0044090,Robi,Prepaid,Chattogram,Student,Feature Phone,4G,Unlimited,Credit Card,71,468.63,335.1,27,0.211,0,0,1,26/12/2023,23/11/2023,No Complaint,2,0
BD0044091,Robi,Prepaid,Rangpur,Rural,Feature Phone,3G,Unlimited,Credit Card,11,53.77,81.7,34,0.69,0,0,0,30/03/2023,19/08/2022,Network Issue,3,0
BD0044092,Robi,Prepaid,Dhaka,Rural,Smartphone (Budget),4G,2GB/day,Mobile Banking (Nagad),13,471.83,120,23,2.14,0,1,1,03/12/2023,02/01/2022,No Complaint,3,0
BD0044093,Teletalk,Postpaid,Dhaka,Student,Feature Phone,4G,5GB/day,Cash,40,1130.33,93.4,23,3.827,0,0,1,13/09/2024,21/08/2023,Customer Service,7,0
BD0044094,Grameenphone,Prepaid,Sylhet,Business,Smartphone (Mid),4G,2GB/day,Mobile Banking (bKash),2,53.11,146.7,39,1.093,0,0,1,16/07/2024,25/12/2024,Billing Error,4,1
BD0044095,Grameenphone,Prepaid,Rajshahi,Student,Smartphone (Budget),4G,10GB/day,Mobile Banking (bKash),2,317.3,135.7,38,4.943,0,0,0,13/09/2024,29/07/2024,Billing Error,4,0
BD0044096,Teletalk,Prepaid,Khulna,Business,Feature Phone,4G,10GB/day,Auto Debit,3,345.8,661.5,26,2.655,0,0,1,12/10/2024,12/11/2024,No Complaint,1,0
BD0044097,Grameenphone,Prepaid,Khulna,Business,Smartphone (Mid),4G,50GB/month,Rocket,36,317.42,188.3,35,0.455,0,1,0,10/12/2024,23/10/2024,Network Issue,2,0
BD0044098,Banglalink,Prepaid,Dhaka,Business,Smartphone (Mid),5G,1GB/day,Mobile Banking (Nagad),3,284.99,27.6,23,12.032,0,0,1,12/01/2024,13/08/2024,No Complaint,3,0
BD0044099,Grameenphone,Postpaid,Chattogram,Business,Smartphone (Premium),4G,5GB/day,Mobile Banking (bKash),3,895.54,317.2,21,0.869,1,0,1,10/10/2022,24/01/2022,No Complaint,6,0
BD0044100,Airtel,Prepaid,Chattogram,Student,Smartphone (Budget),4G,1GB/day,Mobile Banking (Nagad),36,112.75,308.1,21,7.923,1,1,1,21/07/2023,15/11/2024,Network Issue,4,0
BD0044101,Banglalink,Prepaid,Dhaka,Student,Smartphone (Budget),4G,2GB/day,Cash,12,383.81,98.9,32,6.839,0,0,1,26/11/2023,10/12/2023,No Complaint,9,0
BD0044102,Teletalk,Prepaid,Barisal,Urban,Smartphone (Mid),4G,5GB/day,Mobile Banking (bKash),55,406.53,463.2,29,7.217,0,0,0,31/10/2024,16/11/2022,No Complaint,8,0
BD0044103,Teletalk,Prepaid,Mymensingh,Urban,Smartphone (Mid),4G,2GB/day,Mobile Banking (bKash),61,406.7,520.5,42,2.251,0,0,0,24/04/2023,18/03/2024,No Complaint,7,0
BD0044104,Grameenphone,Postpaid,Barisal,Rural,Feature Phone,3G,10GB/day,Mobile Banking (bKash),42,1206.27,43,25,1.928,0,0,1,27/04/2024,20/05/2023,No Complaint,2,0
BD0044105,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Budget),4G,2GB/day,Mobile Banking (bKash),17,376.68,268.3,32,2.734,0,1,0,31/05/2022,02/09/2024,Network Issue,3,0
BD0044106,Robi,Postpaid,Rajshahi,Rural,Smartphone (Premium),4G,5GB/day,Mobile Banking (Nagad),14,898.86,18.7,28,0.937,0,1,1,16/11/2024,19/09/2023,No Complaint,9,1
BD0044107,Banglalink,Prepaid,Dhaka,Rural,Smartphone (Mid),4G,2GB/day,Credit Card,19,397.85,137.9,37,4.264,0,1,0,28/01/2023,04/04/2024,No Complaint,2,0
BD0044108,Grameenphone,Postpaid,Dhaka,Business,Smartphone (Budget),5G,2GB/day,Mobile Banking (Nagad),31,536.34,476.2,28,2.294,0,0,1,19/06/2024,25/08/2023,No Complaint,1,0
BD0044109,Teletalk,Prepaid,Mymensingh,Student,Smartphone (Mid),5G,Unlimited,Credit Card,17,251.56,66.8,34,6.317,0,0,0,21/08/2023,13/09/2022,No Complaint,10,0
BD0044110,Grameenphone,Prepaid,Barisal,Rural,Smartphone (Mid),3G,10GB/day,Credit Card,30,667.81,95.1,33,5.087,0,0,0,02/10/2023,12/02/2024,No Complaint,7,0
BD0044111,Banglalink,Prepaid,Rajshahi,Senior,Smartphone (Premium),4G,10GB/day,Mobile Banking (Nagad),12,516.14,15.9,36,2.005,0,0,0,07/12/2022,17/06/2022,No Complaint,8,0
BD0044112,Robi,Postpaid,Chattogram,Rural,Smartphone (Premium),2G,30GB/month,Mobile Banking (Nagad),8,973,253.5,32,2.313,0,0,1,25/01/2023,27/03/2024,Network Issue,3,0
BD0044113,Robi,Prepaid,Rajshahi,Student,Smartphone (Mid),5G,5GB/day,Mobile Banking (bKash),18,248.42,21.9,25,0.108,0,1,0,12/02/2024,03/12/2022,No Complaint,10,0
BD0044114,Grameenphone,Postpaid,Rajshahi,Student,Feature Phone,5G,1GB/day,Mobile Banking (Nagad),83,1137.13,293.6,17,4.684,0,0,1,18/03/2022,13/10/2023,No Complaint,2,0
BD0044115,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Mid),5G,10GB/day,Mobile Banking (Nagad),9,191.07,24.5,30,3.307,0,0,0,01/08/2023,15/08/2023,No Complaint,3,0
BD0044116,Grameenphone,Prepaid,Barisal,Urban,Smartphone (Budget),3G,5GB/day,Mobile Banking (bKash),21,322.86,797.9,32,1.112,0,0,1,25/09/2022,02/02/2024,Call Drop,2,0
BD0044117,Grameenphone,Postpaid,Barisal,Student,Smartphone (Mid),3G,50GB/month,Mobile Banking (bKash),20,377.63,12.7,37,0.211,0,0,1,05/07/2023,30/06/2023,No Complaint,5,0
BD0044118,Robi,Prepaid,Khulna,Rural,Smartphone (Premium),5G,1GB/day,Cash,19,164.16,87.9,30,1.059,0,0,0,01/07/2023,27/05/2023,Billing Error,3,1
BD0044119,Banglalink,Prepaid,Dhaka,Business,Smartphone (Mid),3G,1GB/day,Mobile Banking (bKash),10,517.57,506.4,29,0.372,0,0,0,27/10/2023,21/03/2024,No Complaint,4,0
BD0044120,Grameenphone,Prepaid,Rangpur,Student,Feature Phone,4G,2GB/day,Cash,15,107.77,95,34,1.981,0,1,0,09/01/2022,27/01/2022,Data Speed,7,0
BD0044121,Grameenphone,Postpaid,Rangpur,Business,Smartphone (Mid),4G,10GB/day,Cash,19,800.11,30.5,33,0.438,0,0,1,09/01/2023,17/03/2024,No Complaint,4,0
BD0044122,Banglalink,Prepaid,Chattogram,Student,Smartphone (Premium),4G,2GB/day,Mobile Banking (bKash),7,245.19,596.2,34,0.666,0,0,0,21/12/2023,21/05/2023,Network Issue,9,0
BD0044123,Banglalink,Prepaid,Chattogram,Business,Smartphone (Budget),5G,1GB/day,Mobile Banking (Nagad),54,232.48,7.3,28,0.066,0,1,1,09/03/2024,14/10/2024,No Complaint,1,0
BD0044124,Grameenphone,Prepaid,Chattogram,Senior,Smartphone (Mid),5G,2GB/day,Cash,5,85.53,152.4,33,3.548,0,0,0,13/10/2024,21/08/2022,No Complaint,5,0
BD0044125,Banglalink,Prepaid,Khulna,Business,Feature Phone,4G,No Data,Mobile Banking (bKash),13,245.3,290.8,29,0,0,0,0,08/05/2022,22/11/2024,No Complaint,7,1
BD0044126,Airtel,Prepaid,Chattogram,Business,Feature Phone,5G,1GB/day,Rocket,4,378.4,256.3,26,1.45,0,1,0,15/11/2022,18/03/2023,Billing Error,5,0
BD0044127,Teletalk,Prepaid,Chattogram,Student,Feature Phone,3G,10GB/day,Mobile Banking (bKash),77,105.32,25.7,18,3.419,0,1,0,04/09/2022,09/07/2024,Customer Service,6,0
BD0044128,Banglalink,Prepaid,Khulna,Rural,Smartphone (Budget),5G,2GB/day,Mobile Banking (Nagad),15,539.58,329.9,29,6.821,0,1,0,08/09/2024,20/12/2023,No Complaint,10,0
BD0044129,Robi,Prepaid,Khulna,Senior,Smartphone (Mid),4G,50GB/month,Mobile Banking (Nagad),27,444.46,91.1,28,4.64,0,0,1,24/11/2024,17/01/2024,No Complaint,1,0
BD0044130,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Mid),4G,10GB/day,Mobile Banking (Nagad),12,355.68,125.3,31,2.499,0,1,0,21/12/2022,17/01/2023,No Complaint,7,0
BD0044131,Robi,Prepaid,Dhaka,Rural,Smartphone (Budget),4G,5GB/day,Cash,5,417.2,12.8,35,0.062,0,0,1,13/11/2023,30/03/2022,No Complaint,7,0
BD0044132,Robi,Prepaid,Barisal,Senior,Smartphone (Budget),4G,1GB/day,Mobile Banking (Nagad),40,426.87,650.6,18,17.291,0,0,1,27/05/2022,27/04/2024,No Complaint,1,0
BD0044133,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Budget),4G,No Data,Cash,60,478.63,272.1,30,0,0,0,1,26/03/2024,03/07/2023,No Complaint,10,0
BD0044134,Grameenphone,Prepaid,Dhaka,Urban,Smartphone (Premium),4G,2GB/day,Cash,4,300.47,37.3,29,0.291,0,0,1,11/08/2022,03/02/2023,No Complaint,9,0
BD0044135,Grameenphone,Prepaid,Rangpur,Student,Smartphone (Budget),4G,30GB/month,Mobile Banking (bKash),10,565.77,8.4,29,8.567,0,1,1,07/01/2022,20/04/2024,No Complaint,3,0
BD0044136,Robi,Prepaid,Rajshahi,Student,Feature Phone,4G,2GB/day,Credit Card,16,317.78,503,31,1.646,0,1,0,25/04/2023,16/10/2023,No Complaint,6,0
BD0044137,Grameenphone,Prepaid,Chattogram,Urban,Feature Phone,4G,2GB/day,Mobile Banking (bKash),7,368.23,87.2,31,5.97,0,0,1,16/06/2024,24/07/2022,No Complaint,6,0
BD0044138,Robi,Prepaid,Chattogram,Rural,Smartphone (Budget),3G,5GB/day,Cash,5,226.82,486.3,29,0.222,0,1,0,21/04/2024,28/02/2024,No Complaint,3,0
BD0044139,Banglalink,Postpaid,Dhaka,Rural,Smartphone (Budget),5G,No Data,Rocket,16,930.3,148.6,24,0,1,0,1,03/03/2023,03/08/2022,Network Issue,1,0
BD0044140,Grameenphone,Postpaid,Dhaka,Business,Smartphone (Mid),4G,2GB/day,Mobile Banking (Nagad),21,300,101.9,43,2.738,0,1,1,28/11/2022,24/01/2022,No Complaint,4,0
BD0044141,Airtel,Prepaid,Rangpur,Business,Smartphone (Budget),3G,10GB/day,Mobile Banking (bKash),36,426.93,526.6,26,11.338,0,0,1,21/08/2023,24/09/2024,No Complaint,4,0
BD0044142,Robi,Prepaid,Rangpur,Student,Smartphone (Budget),4G,No Data,Mobile Banking (bKash),1,50,65.9,31,0,0,0,0,06/01/2022,25/01/2023,Customer Service,7,0
BD0044143,Grameenphone,Prepaid,Barisal,Urban,Smartphone (Premium),4G,5GB/day,Cash,13,535.57,294.8,34,1.605,0,0,1,02/04/2023,30/09/2024,No Complaint,5,0
BD0044144,Grameenphone,Prepaid,Rajshahi,Student,Smartphone (Budget),4G,50GB/month,Cash,74,129.49,406.2,36,0.763,0,0,1,06/11/2024,14/09/2022,No Complaint,5,0
BD0044145,Grameenphone,Postpaid,Rangpur,Student,Smartphone (Budget),4G,2GB/day,Auto Debit,2,1131.05,190.9,28,3.486,0,1,1,05/03/2022,03/02/2024,No Complaint,3,0
BD0044146,Grameenphone,Prepaid,Chattogram,Business,Smartphone (Premium),3G,10GB/day,Auto Debit,4,50,370.7,34,1.716,0,0,0,15/09/2023,21/11/2023,Billing Error,5,0
BD0044147,Banglalink,Prepaid,Khulna,Senior,Smartphone (Mid),4G,50GB/month,Mobile Banking (bKash),26,238,1.8,25,1.594,0,0,0,15/03/2023,20/09/2022,No Complaint,5,0
BD0044148,Banglalink,Prepaid,Dhaka,Student,Smartphone (Budget),4G,1GB/day,Rocket,55,446.91,78.6,29,4.595,0,0,1,02/10/2024,20/11/2022,No Complaint,5,0
BD0044149,Banglalink,Prepaid,Rajshahi,Urban,Smartphone (Mid),4G,50GB/month,Mobile Banking (bKash),47,164.53,38.5,32,2.279,0,0,1,08/06/2023,25/01/2023,No Complaint,10,0
BD0044150,Robi,Prepaid,Barisal,Rural,Smartphone (Mid),4G,50GB/month,Mobile Banking (Nagad),12,195.91,331.3,31,0.493,0,1,0,04/07/2022,25/08/2024,No Complaint,3,0
BD0044151,Grameenphone,Prepaid,Dhaka,Senior,Smartphone (Budget),4G,1GB/day,Mobile Banking (bKash),24,185.58,32.4,33,1.158,0,0,1,18/11/2022,27/01/2023,Call Drop,10,0
BD0044152,Grameenphone,Prepaid,Rajshahi,Business,Smartphone (Mid),4G,2GB/day,Mobile Banking (bKash),18,394.26,20.6,40,1.559,0,1,0,14/06/2024,20/12/2023,No Complaint,1,0
BD0044153,Robi,Postpaid,Mymensingh,Rural,Smartphone (Mid),5G,10GB/day,Auto Debit,23,727.96,119.9,41,3.293,1,0,1,20/01/2022,02/08/2022,No Complaint,3,0
BD0044154,Robi,Prepaid,Dhaka,Rural,Smartphone (Mid),4G,10GB/day,Auto Debit,33,170.88,47.5,26,4.5,0,0,0,15/11/2024,08/12/2024,No Complaint,10,0
BD0044155,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Budget),4G,1GB/day,Mobile Banking (Nagad),16,234.63,375.7,36,2.405,0,1,0,08/02/2024,01/09/2024,Billing Error,2,0
BD0044156,Teletalk,Prepaid,Chattogram,Student,Smartphone (Mid),4G,1GB/day,Mobile Banking (bKash),42,362.36,70.6,31,1.003,0,0,0,15/10/2023,16/08/2022,No Complaint,2,0
BD0044157,Robi,Prepaid,Barisal,Rural,Smartphone (Budget),4G,2GB/day,Mobile Banking (bKash),41,189.4,11.3,27,0.183,0,0,0,16/10/2023,15/06/2022,No Complaint,9,0
BD0044158,Banglalink,Prepaid,Rajshahi,Student,Smartphone (Premium),4G,1GB/day,Mobile Banking (bKash),5,547.05,63.2,25,4.167,0,0,0,04/09/2022,27/05/2022,No Complaint,10,0
BD0044159,Robi,Prepaid,Rangpur,Student,Smartphone (Mid),4G,50GB/month,Cash,51,267.72,486.9,32,4.759,0,1,1,01/02/2022,29/04/2024,Call Drop,10,0
BD0044160,Grameenphone,Prepaid,Chattogram,Business,Smartphone (Budget),4G,5GB/day,Mobile Banking (bKash),5,50,162.2,31,4.307,1,0,1,09/12/2024,25/02/2024,No Complaint,5,0
